id_cliente,lineaprod,canal,ticket,Estrato,Sexo,Edad,EstadoCivil,Educacion,ActividadEconomica,Tipovivienda,Recomienda,rango_antiguedad,frecuencia_mes
8f073361e62a2daa5c3fa2b7af9bd01c,Mercado,e-commerce,425600,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,No recomienda,<= 71,1
8f073361e62a2daa5c3fa2b7af9bd01c,Mercado,tienda,324800,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,No recomienda,<= 71,1
8f6e86069d388d684300c29ee8ee250c,Farmacia,e-commerce,164283.3333,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Neutro,<= 71,3
8f6e86069d388d684300c29ee8ee250c,Farmacia,tienda,148760,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Neutro,<= 71,1
8f6e86069d388d684300c29ee8ef1c3b,Mercado,tienda,139236.4706,1-2,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Recomienda,<= 71,3
8ff94ac5183d99dc41b042ad5cd72c51,Farmacia,e-commerce,52620,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,Neutro,250+,1
91a3db65ef4b8ff834e7136a2a7cf2de,Delikatessen,e-commerce,74622,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,No recomienda,72 - 158,3
91a3db65ef4b8ff834e7136a2a7cf2de,Delikatessen,tienda,78455,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,No recomienda,72 - 158,3
91ace458f877ac65d28e93559c6943bc,Farmacia,tienda,19500,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,Neutro,72 - 158,1
91ace458f877ac65d28e93559c69f6bc,Delikatessen,tienda,115826.6667,3-4,Femenino,Menor a 25,Divorciado/a,Profesional,Hogar,Alquilada,Neutro,<= 71,3
91ace458f877ac65d28e93559c69f6bc,Farmacia,tienda,95275,3-4,Femenino,Menor a 25,Divorciado/a,Profesional,Hogar,Alquilada,Neutro,<= 71,3
91ace458f877ac65d28e93559c69f6bc,Mercado,tienda,164400,3-4,Femenino,Menor a 25,Divorciado/a,Profesional,Hogar,Alquilada,Neutro,<= 71,3
922d998685f68f17dd0f3c9f36de78f2,Farmacia,e-commerce,95100,3-4,Masculino,Entre  26 y 45,Separado/a,Técnico,Hogar,Alquilada,Recomienda,72 - 158,1
933a5cf7834b12121755b8586b53a083,Mercado,e-commerce,455842.8571,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Hogar,Alquilada,Neutro,159 - 249,4
933a5cf7834b12121755b8586b53a083,Mercado,tienda,167700,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Hogar,Alquilada,Neutro,159 - 249,1
936bb760a34c2bcf7c6da25cee7a662a,Mercado,tienda,83200,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Alquilada,Neutro,72 - 158,1
93ab51dea5ee65efd0eda456e5e73c33,Delikatessen,e-commerce,286698,1-2,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Neutro,250+,4
93ab51dea5ee65efd0eda456e5e73c33,Delikatessen,tienda,182337.3913,1-2,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Neutro,159 - 249,4
93ab51dea5ee65efd0eda456e5e73c33,Farmacia,e-commerce,150440,1-2,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Neutro,159 - 249,4
93ab51dea5ee65efd0eda456e5e73c33,Farmacia,tienda,290800,1-2,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Neutro,72 - 158,1
93b4c8d3bdfd931a266ea99f7955834a,Mercado,tienda,269000,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,Recomienda,72 - 158,1
9448070ece760ea5386e5d482237bc67,Mercado,e-commerce,119280,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,Neutro,<= 71,1
9448070ece760ea5386e5d482237bc67,Mercado,tienda,52320,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,Neutro,<= 71,1
9448070ece760ea5386e5d4822da358e,Mercado,tienda,386960,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Neutro,<= 71,1
9448070ece760ea5386e5d4822db1c35,Mercado,e-commerce,44180,1-2,Femenino,Menor a 25,Casado/a,Técnico,Hogar,Alquilada,Neutro,<= 71,1
9448070ece760ea5386e5d4822ffcb25,Delikatessen,e-commerce,51190,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Alquilada,Recomienda,<= 71,1
947d6ef07248add81139811f0333d4b4,Mercado,e-commerce,168240,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,Neutro,<= 71,1
947d6ef07248add81139811f0333d4b4,Mercado,tienda,89700,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Alquilada,Neutro,<= 71,3
947d6ef07248add81139811f03363ad8,Delikatessen,tienda,103866.6667,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,No recomienda,72 - 158,3
947d6ef07248add81139811f03363ad8,Farmacia,e-commerce,227800,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,No recomienda,<= 71,1
947d6ef07248add81139811f03363ad8,Farmacia,tienda,92536,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,No recomienda,72 - 158,3
947d6ef07248add81139811f033a0438,Mercado,tienda,87860,3-4,Masculino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,<= 71,1
949be0368739d589fed232ad8870eadf,Mercado,tienda,181600,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,Neutro,72 - 158,3
949be0368739d589fed232ad8874b93f,Mercado,tienda,189200,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,Recomienda,72 - 158,1
95d99d0ddfe26fb80887f15fa997bc87,Farmacia,e-commerce,126860,5-6,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Familiar,Neutro,159 - 249,1
95d99d0ddfe26fb80887f15fa9996045,Delikatessen,tienda,29590,1-2,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Familiar,No recomienda,250+,1
95d99d0ddfe26fb80887f15fa99d8c72,Mercado,e-commerce,363295,0,Masculino,Entre  26 y 45,Casado/a,Profesional,Hogar,Familiar,Neutro,250+,4
966e6c2d556ca0dcf03825191544d275,Delikatessen,tienda,79420,3-4,Femenino,Menor a 25,Soltero/a,Técnico,Hogar,Familiar,No recomienda,250+,1
966e6c2d556ca0dcf03825191544d275,Farmacia,tienda,81190,3-4,Femenino,Menor a 25,Soltero/a,Técnico,Hogar,Familiar,No recomienda,250+,1
966e6c2d556ca0dcf03825191547720f,Delikatessen,e-commerce,109980,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Familiar,Recomienda,<= 71,1
966e6c2d556ca0dcf03825191547720f,Delikatessen,tienda,71520,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Familiar,Recomienda,<= 71,1
966e6c2d556ca0dcf03825191547720f,Farmacia,e-commerce,107080,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Familiar,Recomienda,159 - 249,3
96acbfbef7034b4ff82c5989bbe1bae6,Farmacia,tienda,59106.66667,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,Recomienda,159 - 249,4
96acbfbef7034b4ff82c5989bbe1bae6,Mercado,e-commerce,120060,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,Recomienda,250+,4
96acbfbef7034b4ff82c5989bbe1bae6,Mercado,tienda,111708,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,Recomienda,159 - 249,4
97142921e092c495620f3e48bb2a2a84,Mercado,e-commerce,134800,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,No recomienda,159 - 249,1
97142921e092c495620f3e48bb2a2a84,Mercado,tienda,202850,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,No recomienda,159 - 249,3
98c2a75ca8d7f158a8993d162f414750,Farmacia,tienda,64400,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Familiar,Recomienda,<= 71,2
98c2a75ca8d7f158a8993d162f4151ee,Mercado,e-commerce,233193.3333,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Familiar,No recomienda,<= 71,3
99ee1e7dbe3c6fb9341031590f8cd915,Mercado,e-commerce,128385.4545,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,72 - 158,3
99ee1e7dbe3c6fb9341031590f8cd915,Mercado,tienda,136420,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,<= 71,3
9a509746b5612ec4d3126dab574b4c84,Farmacia,e-commerce,130400,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,159 - 249,4
9a509746b5612ec4d3126dab574b4c84,Farmacia,tienda,32340,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,250+,1
9a509746b5612ec4d3126dab574b4c84,Mercado,e-commerce,238644,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,250+,4
9a509746b5612ec4d3126dab574b4c84,Mercado,tienda,147006.087,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,250+,4
9a509746b5612ec4d3126dab574b9966,Mercado,e-commerce,132290,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,72 - 158,4
9a509746b5612ec4d3126dab574b9966,Mercado,tienda,115141.6667,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,250+,4
9a867f7fdd64ed515a8b140cd63fa62a,Farmacia,tienda,42760,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Familiar,Recomienda,250+,1
9b22b91f3fa3f39566f27c1280225ed5,Delikatessen,tienda,41480,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,<= 71,1
9b474537c2b26020bb16aee19acacccf,Delikatessen,tienda,80764.57944,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,250+,4
9b474537c2b26020bb16aee19acacccf,Farmacia,e-commerce,145656.6667,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,250+,3
9b474537c2b26020bb16aee19acacccf,Farmacia,tienda,73233.84615,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,250+,4
9bcc0c0567b249d800ed3ac1247c3917,Mercado,tienda,163640,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Familiar,Recomienda,159 - 249,4
9bee7199562ab02e239aa60c0aadadfb,Farmacia,e-commerce,140105,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,Recomienda,250+,2
9c1875909fd83e3b14b7898fbbb4a975,Mercado,e-commerce,76360,3-4,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Familiar,Recomienda,<= 71,1
9c20ca4ed54259e49914ca125da59a6a,Farmacia,e-commerce,216366.6667,0,Masculino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,250+,4
9c20ca4ed54259e49914ca125da59a6a,Mercado,e-commerce,243930,0,Masculino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,250+,4
9c20ca4ed54259e49914ca125da59a6a,Mercado,tienda,140471.1111,0,Masculino,Menor a 25,Soltero/a,Profesional,Hogar,Familiar,No recomienda,159 - 249,4
9cb0ce4ebefaba511db0badba05793a7,Farmacia,tienda,50800,0,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,No recomienda,<= 71,1
9cb0ce4ebefaba511db0badba05ad866,Farmacia,e-commerce,74489.54545,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Propia,Recomienda,159 - 249,4
9cb0ce4ebefaba511db0badba05ad866,Farmacia,tienda,131195,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Propia,Recomienda,159 - 249,4
9cb0ce4ebefaba511db0badba0bbc923,Farmacia,e-commerce,96470,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,No recomienda,159 - 249,4
9cb0ce4ebefaba511db0badba0bbc923,Farmacia,tienda,47930,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,No recomienda,159 - 249,4
9cd60f54487fd9e53edc5bf11e28047a,Mercado,tienda,37080,0,Masculino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,Recomienda,<= 71,1
9cfcb63cf9bc63b557eeddf25980d918,Mercado,e-commerce,179112,3-4,Masculino,Entre  26 y 45,Casado/a,Técnico,Hogar,Propia,Recomienda,72 - 158,3
9cfcb63cf9bc63b557eeddf259813c60,Farmacia,e-commerce,263300,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Propia,Recomienda,72 - 158,1
9d8b2d6f27b2c5d3d54219ecc6842d5d,Mercado,e-commerce,313200,0,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Propia,Recomienda,72 - 158,1
9db6243faff23197787d1efc5f94042b,Delikatessen,tienda,77033.33333,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,Recomienda,72 - 158,3
9efbe99c8b8ec5ecd57d63c91af24f1d,Mercado,e-commerce,173196,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Propia,Recomienda,72 - 158,4
9efbe99c8b8ec5ecd57d63c91af24f1d,Mercado,tienda,143666.6667,1-2,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Propia,Recomienda,72 - 158,3
9f5290bea3d2df4cff9041e935d0d831,Mercado,tienda,116660,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,Recomienda,<= 71,1
9f5290bea3d2df4cff9041e935f4c9af,Delikatessen,e-commerce,78350,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,72 - 158,3
a0802d118d245132c4f569f78bb0b4f5,Delikatessen,tienda,58270,0,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Propia,Recomienda,250+,2
a08c8fde8f3bb17ddad8dd8da3351590,Mercado,tienda,100333.3333,3-4,Femenino,Entre  26 y 45,Casado/a,Técnico,Hogar,Propia,Recomienda,159 - 249,3
a08c8fde8f3bb17ddad8dd8da335e093,Electrodomésticos,e-commerce,4116000,0,Femenino,Entre  26 y 45,Casado/a,Técnico,Hogar,Propia,Recomienda,159 - 249,2
a0fc8364b222d4aaf247f397ce1cf79d,Delikatessen,e-commerce,150400,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,72 - 158,3
a0fc8364b222d4aaf247f397ce1cf79d,Delikatessen,tienda,239076.6667,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,159 - 249,4
a0fc8364b222d4aaf247f397ce1cf79d,Electrodomésticos,e-commerce,2207750,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,250+,4
a0fc8364b222d4aaf247f397ce1cf79d,Electrodomésticos,tienda,1932100,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,159 - 249,4
a1306821dc56831e07dadc8b34f00238,Farmacia,e-commerce,88700,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,72 - 158,1
a142ea0ecdc8a0f61ef28bd0898e38ed,Farmacia,tienda,147300,1-2,Femenino,Menor a 25,Casado/a,Técnico,Hogar,Propia,Recomienda,72 - 158,1
a142ea0ecdc8a0f61ef28bd0898e38ed,Mercado,tienda,206645,1-2,Femenino,Menor a 25,Casado/a,Técnico,Hogar,Propia,Recomienda,72 - 158,3
a142ea0ecdc8a0f61ef28bd089939f0b,Mercado,tienda,105037.7778,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Propia,Recomienda,159 - 249,3
a142ea0ecdc8a0f61ef28bd089964d1d,Farmacia,e-commerce,250900,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,No recomienda,<= 71,1
a142ea0ecdc8a0f61ef28bd089964d1d,Mercado,e-commerce,163153.3333,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,No recomienda,159 - 249,4
a142ea0ecdc8a0f61ef28bd089964d1d,Mercado,tienda,151755.7895,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Hogar,Propia,No recomienda,159 - 249,4
a142ea0ecdc8a0f61ef28bd089a4a738,Mercado,tienda,169440,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,159 - 249,1
a142ea0ecdc8a0f61ef28bd089a61603,Electrodomésticos,e-commerce,4046000,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Propia,Recomienda,72 - 158,1
a142ea0ecdc8a0f61ef28bd089a61603,Mercado,e-commerce,486960,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Hogar,Propia,Recomienda,<= 71,3
a142ea0ecdc8a0f61ef28bd089a8fe67,Mercado,tienda,169600,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,Recomienda,159 - 249,2
a142ea0ecdc8a0f61ef28bd089a94176,Farmacia,e-commerce,99053.33333,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,No recomienda,159 - 249,4
a142ea0ecdc8a0f61ef28bd089a94176,Farmacia,tienda,75310,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,No recomienda,159 - 249,1
a142ea0ecdc8a0f61ef28bd089a94176,Mercado,e-commerce,159534.8718,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Hogar,Propia,No recomienda,159 - 249,4
a142ea0ecdc8a0f61ef28bd089b55aad,Farmacia,e-commerce,298500,3-4,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Propia,Recomienda,<= 71,1
a142ea0ecdc8a0f61ef28bd089b55aad,Mercado,e-commerce,581840,3-4,Femenino,Menor a 25,Casado/a,Profesional,Hogar,Propia,Recomienda,<= 71,2
a142ea0ecdc8a0f61ef28bd089b864f9,Electrodomésticos,e-commerce,2843000,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,72 - 158,1
a142ea0ecdc8a0f61ef28bd089b864f9,Mercado,e-commerce,239586.6667,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,159 - 249,2
a142ea0ecdc8a0f61ef28bd089b864f9,Mercado,tienda,74880,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,159 - 249,1
a29b9d9ad4d76006b0ec544bc10f04cb,Delikatessen,tienda,90600,0,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,72 - 158,1
a29b9d9ad4d76006b0ec544bc137fc05,Mercado,tienda,46200,1-2,Masculino,Mayor a 45,Casado/a,Posgrado,Hogar,Alquilada,Neutro,72 - 158,1
a37ccff55ca3cff97b19b45ab2d84599,Mercado,tienda,49140,3-4,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,<= 71,1
a37ccff55ca3cff97b19b45ab2d89839,Mercado,tienda,77960,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,<= 71,3
a412e74bdc41511d10df7debbd03c74e,Delikatessen,tienda,35470,1-2,Masculino,Menor a 25,Casado/a,Profesional,Hogar,Alquilada,Recomienda,<= 71,1
a479cdd4f9c8127e0f521fdf5d7952de,Delikatessen,tienda,88215,1-2,Masculino,Mayor a 45,Soltero/a,Profesional,Hogar,Alquilada,Neutro,250+,4
a479cdd4f9c8127e0f521fdf5d79a9c7,Farmacia,e-commerce,112492.5,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,250+,4
a479cdd4f9c8127e0f521fdf5d7a7fa0,Farmacia,tienda,30800,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,159 - 249,1
a479cdd4f9c8127e0f521fdf5d7a7fa0,Mercado,e-commerce,289570,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,159 - 249,4
a479cdd4f9c8127e0f521fdf5d7a7fa0,Mercado,tienda,129709.6875,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Hogar,Alquilada,Neutro,250+,4
a479cdd4f9c8127e0f521fdf5d7ad15e,Delikatessen,e-commerce,185300,3-4,Masculino,Menor a 25,Soltero/a,Posgrado,Hogar,Alquilada,No recomienda,72 - 158,3
a479cdd4f9c8127e0f521fdf5d7ad15e,Delikatessen,tienda,93524,3-4,Masculino,Menor a 25,Soltero/a,Posgrado,Hogar,Alquilada,No recomienda,72 - 158,3
a479cdd4f9c8127e0f521fdf5d7ad15e,Farmacia,e-commerce,148450,3-4,Masculino,Menor a 25,Soltero/a,Posgrado,Hogar,Alquilada,No recomienda,72 - 158,3
a479cdd4f9c8127e0f521fdf5d7ad15e,Farmacia,tienda,88136.66667,3-4,Masculino,Menor a 25,Soltero/a,Posgrado,Hogar,Alquilada,No recomienda,250+,4
a499079024dff18f787f925aaa0b65f5,Electrodomésticos,tienda,2215850,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,250+,3
a499079024dff18f787f925aaa0b65f5,Mercado,e-commerce,83200,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,<= 71,1
a499079024dff18f787f925aaa0b65f5,Mercado,tienda,661080,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,<= 71,1
a4b209eec24685de3d73162096da281d,Mercado,tienda,220293.3333,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,250+,3
a4dbb03efa4c2a99bbbb852350fb3dc6,Delikatessen,e-commerce,87950,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,<= 71,1
a4dbb03efa4c2a99bbbb852350fb3dc6,Delikatessen,tienda,68500,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,72 - 158,1
a4dbb03efa4c2a99bbbb852350fb3dc6,Mercado,e-commerce,172700,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,250+,3
a4ec23eee7d76e6081bf5269a59440ad,Delikatessen,tienda,49300,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,<= 71,2
a4ec23eee7d76e6081bf5269a59440ad,Farmacia,e-commerce,178900,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,<= 71,1
a54a01f4e95231629c39af7a02927f12,Farmacia,e-commerce,87590,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,159 - 249,1
a553c46e3a22fb9c326aeb3d7273679c,Mercado,e-commerce,62800,3-4,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,159 - 249,1
a553c46e3a22fb9c326aeb3d7277cbdf,Mercado,tienda,179051.1111,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,159 - 249,4
a553c46e3a22fb9c326aeb3d72acb88e,Farmacia,tienda,117700,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,72 - 158,1
a553c46e3a22fb9c326aeb3d72acb88e,Servicios especiales,tienda,2328150,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Hogar,Alquilada,No recomienda,159 - 249,1
a553c46e3a22fb9c326aeb3d72b01bb9,Mercado,e-commerce,106450,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,72 - 158,3
a553c46e3a22fb9c326aeb3d72b01bb9,Mercado,tienda,83373.33333,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Alquilada,Recomienda,159 - 249,4
a553c46e3a22fb9c326aeb3d72b3334e,Mercado,tienda,121536.9231,3-4,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Hogar,Alquilada,Recomienda,159 - 249,3
a553c46e3a22fb9c326aeb3d72b46382,Mercado,e-commerce,190900,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,159 - 249,1
a553c46e3a22fb9c326aeb3d72b46382,Mercado,tienda,102780,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,159 - 249,1
a59005aea23d440a2e31b8c1dac9645c,Farmacia,e-commerce,37100,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,72 - 158,1
a59005aea23d440a2e31b8c1dacb1304,Mercado,e-commerce,164020,1-2,Masculino,Entre  26 y 45,Casado/a,Posgrado,Hogar,Familiar,Neutro,250+,1
a59005aea23d440a2e31b8c1dacb1304,Mercado,tienda,142161.4286,1-2,Masculino,Entre  26 y 45,Casado/a,Posgrado,Hogar,Familiar,Neutro,250+,3
a5f5d9865b2b37c94fcf77647d2d2205,Delikatessen,e-commerce,45500,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,72 - 158,1
a5f5d9865b2b37c94fcf77647d2d2205,Farmacia,tienda,115100,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,72 - 158,3
a5f5d9865b2b37c94fcf77647d2e58df,Farmacia,e-commerce,140100,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Familiar,Neutro,72 - 158,3
a668e2e4650c5abe20e4db4ae05af4dd,Mercado,e-commerce,213620,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,72 - 158,3
a668e2e4650c5abe20e4db4ae05af4dd,Mercado,tienda,81010,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,72 - 158,3
a668e2e4650c5abe20e4db4ae07c9589,Farmacia,tienda,113330,1-2,Masculino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,<= 71,1
a668e2e4650c5abe20e4db4ae07c9589,Servicios especiales,e-commerce,403800,1-2,Masculino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Hogar,Familiar,Recomienda,<= 71,1
a668e2e4650c5abe20e4db4ae07cd3e8,Mercado,e-commerce,165200,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Hogar,Familiar,Neutro,72 - 158,1
a668e2e4650c5abe20e4db4ae0bb2d87,Farmacia,tienda,56280,0,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Hogar,Familiar,Recomienda,<= 71,1
